"GEO_ID","NAME","B17018_001E","B17018_001M","B17018_002E","B17018_002M","B17018_003E","B17018_003M","B17018_004E","B17018_004M","B17018_005E","B17018_005M","B17018_006E","B17018_006M","B17018_007E","B17018_007M","B17018_008E","B17018_008M","B17018_009E","B17018_009M","B17018_010E","B17018_010M","B17018_011E","B17018_011M","B17018_012E","B17018_012M","B17018_013E","B17018_013M","B17018_014E","B17018_014M","B17018_015E","B17018_015M","B17018_016E","B17018_016M","B17018_017E","B17018_017M","B17018_018E","B17018_018M","B17018_019E","B17018_019M","B17018_020E","B17018_020M","B17018_021E","B17018_021M","B17018_022E","B17018_022M","B17018_023E","B17018_023M","B17018_024E","B17018_024M","B17018_025E","B17018_025M","B17018_026E","B17018_026M","B17018_027E","B17018_027M","B17018_028E","B17018_028M","B17018_029E","B17018_029M","B17018_030E","B17018_030M","B17018_031E","B17018_031M","B17018_032E","B17018_032M","B17018_033E","B17018_033M","B17018_034E","B17018_034M","B17018_035E","B17018_035M",
"0500000US13185","Lowndes County, Georgia","27737","2241","4486","1384","1173","611","31","51","546","412","149","147","447","435","3313","1212","933","668","0","232","0","232","208","379","725","793","2380","991","30","57","1135","709","729","559","486","638","23251","2119","18304","1899","612","523","3827","1020","5690","1592","8175","1658","4947","1352","1557","783","71","129","480","432","869","576","137","186","3390","1092","102","136","1222","686","1411","806","655","418",
"0500000US13215","Muscogee County, Georgia","45218","2835","6158","1656","2288","1138","291","353","594","550","990","808","413","439","3870","1228","698","565","271","298","0","232","427","483","0","232","3172","1079","405","459","1371","580","1091","649","305","359","39060","2914","25865","2573","729","600","6030","1618","8471","1464","10635","1668","13195","2204","2711","997","353","283","724","510","1230","707","404","254","10484","1774","537","383","3207","1243","3273","1315","3467","1267",
"0500000US13217","Newton County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13223","Paulding County, Georgia","47542","2418","1723","821","803","540","118","170","422","495","218","189","45","75","920","564","96","165","96","165","0","232","0","232","0","232","824","541","0","232","108","149","515","474","201","251","45819","2348","36928","2840","1300","665","7127","1760","15483","2601","13018","2025","8891","2104","2936","1169","525","440","729","559","479","423","1203","706","5955","1677","308","304","743","377","3484","1275","1420","648",
"0500000US13245","Richmond County, Georgia","49768","2628","7513","1611","874","486","139","180","183","275","232","200","320","315","6639","1586","1421","831","141","231","718","742","476","490","86","126","5218","1422","1592","868","1568","761","1798","870","260","246","42255","2808","24718","2216","1261","701","6925","1642","7035","1426","9497","1436","17537","2575","4629","1154","579","450","2042","972","1415","596","593","557","12908","2347","1398","807","3864","1289","5214","1468","2432","1064",
"0500000US13247","Rockdale County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13255","Spalding County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13285","Troup County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13295","Walker County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13297","Walton County, Georgia","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US13313","Whitfield County, Georgia","25169","2012","3414","1256","1488","775","410","380","987","637","0","232","91","116","1926","985","723","576","122","169","593","557","8","15","0","232","1203","689","364","383","498","411","276","382","65","111","21755","1906","15776","1692","3609","1062","3670","918","4160","1029","4337","1123","5979","1582","2271","1058","953","602","1133","959","151","136","34","42","3708","1201","698","456","1050","516","1549","713","411","425",
"0500000US15001","Hawaii County, Hawaii","50017","2915","5663","1484","2279","1016","18","29","1342","867","698","477","221","181","3384","1232","643","519","0","193","418","453","0","193","225","304","2741","1083","190","236","699","556","790","578","1062","926","44354","2820","32403","2490","927","391","6045","1176","11937","1845","13494","1903","11951","2044","4253","1234","60","65","2290","1052","1091","645","812","457","7698","1441","567","353","2872","959","2194","737","2065","701",
"0500000US15003","Honolulu County, Hawaii","230860","5102","12195","1860","6191","1226","1231","634","1353","439","1234","527","2373","618","6004","1378","861","465","225","226","331","301","169","135","136","115","5143","1317","271","255","2714","1032","1318","514","840","412","218665","5016","164138","5135","6175","1096","30148","2739","46128","3004","81687","4145","54527","3140","16842","1848","746","393","5485","1083","6112","1433","4499","924","37685","2726","2837","967","8543","1512","11639","1724","14666","1819",
"0500000US15007","Kauai County, Hawaii","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US15009","Maui County, Hawaii","36211","2566","2510","954","1061","596","0","193","347","257","477","459","237","181","1449","746","52","89","0","193","0","193","0","193","52","89","1397","729","258","336","316","337","790","517","33","43","33701","2630","25423","2277","1521","780","6411","1325","7006","1305","10485","1627","8278","1621","3366","1212","0","193","1845","1007","626","385","895","511","4912","1086","20","36","1045","498","1911","829","1936","779",
"0500000US16001","Ada County, Idaho","136512","3649","7133","1473","3552","1031","440","391","1024","749","1181","576","907","394","3581","1130","559","449","148","201","54","94","124","211","233","332","3022","1049","138","146","1505","794","972","542","407","328","129379","3918","106132","4046","2384","844","13791","1632","28930","2248","61027","3400","23247","2385","8802","1485","726","469","2380","977","3038","916","2658","827","14445","1761","1120","458","2048","686","5537","1206","5740","1309",
"0500000US16005","Bannock County, Idaho","20452","1613","1385","490","688","340","0","198","140","142","358","258","190","192","697","340","180","167","0","198","117","148","0","198","63","77","517","290","32","55","158","228","217","186","110","142","19067","1566","15634","1355","572","505","2557","780","5557","1107","6948","1085","3433","960","1152","461","39","70","423","346","362","272","328","287","2281","859","260","326","551","355","1145","569","325","269",
"0500000US16019","Bonneville County, Idaho","32454","2027","1655","502","670","291","0","198","187","190","308","230","175","155","985","441","52","91","0","198","52","91","0","198","0","198","933","427","208","245","170","179","555","359","0","198","30799","2131","24950","2210","1131","614","4607","1106","7855","1227","11357","1601","5849","1395","1804","731","206","209","917","499","483","387","198","213","4045","1188","347","365","1327","538","1332","754","1039","569",
